symbol,date,open,high,low,close,volume
VIANET,2025-01-07,832.38,841.93,828.67,833.96,14656
VIANET,2025-01-08,833.63,836.67,825.18,832.42,8240
VIANET,2025-01-09,827.87,835.55,813.53,828.89,10076
VIANET,2025-01-10,841.57,856.05,827.69,837.75,7804
VIANET,2025-01-13,850.52,859.8,848.91,853.26,8769
VIANET,2025-01-14,861.06,863.51,857.66,858.79,11135
VIANET,2025-01-15,864.54,870.44,855.85,862.17,9269
VIANET,2025-01-16,865.6,883.4,863.52,868.68,16112
VIANET,2025-01-17,872.79,885.66,857.03,871.7,10674
VIANET,2025-01-20,863.58,875.4,853.26,865.19,8841
VIANET,2025-01-21,866.25,879.11,855.46,865.42,8681
VIANET,2025-01-22,886.03,893.2,874.6,888.72,13705
VIANET,2025-01-23,890.9,902.33,879.46,890.0,15488
SHIVM,2024-12-13,127.25,128.51,125.97,127.82,52991
SHIVM,2024-12-16,126.94,129.05,125.26,126.63,59237
SHIVM,2024-12-17,125.67,126.75,123.88,125.09,59753
SHIVM,2024-12-18,126.99,128.35,125.83,126.47,84712
SHIVM,2024-12-19,128.81,130.09,128.35,129.01,60382
SHIVM,2024-12-20,131.38,133.61,130.03,131.0,80905
SHIVM,2024-12-23,131.41,133.43,129.53,131.01,43460
SHIVM,2024-12-24,133.38,135.17,132.0,133.51,81303
SHIVM,2024-12-25,132.0,133.75,130.04,132.19,81325
SHIVM,2024-12-26,132.29,132.88,130.51,132.23,81284
SHIVM,2024-12-27,129.89,130.53,129.69,129.92,79468
SHIVM,2024-12-30,130.27,131.35,128.39,129.68,89385
SHIVM,2024-12-31,131.12,132.83,129.29,131.09,64910
SHIVM,2025-01-01,131.44,132.53,129.08,131.94,42809
SHIVM,2025-01-02,133.18,133.86,131.66,132.55,86192
SHIVM,2025-01-03,132.89,133.37,132.07,132.82,73237
SHIVM,2025-01-06,134.68,136.58,134.18,134.37,71790
SHIVM,2025-01-07,135.16,137.0,132.88,135.37,89354
SHIVM,2025-01-08,135.44,136.85,134.88,135.96,73078
SHIVM,2025-01-09,137.28,138.67,136.8,137.43,59121
SHIVM,2025-01-10,137.24,137.58,136.07,136.73,86650
SHIVM,2025-01-13,138.9,140.51,136.79,139.35,79006
SHIVM,2025-01-14,139.93,141.58,137.83,139.88,52165
SHIVM,2025-01-15,140.13,141.69,138.94,140.78,87214
SHIVM,2025-01-16,143.2,144.4,142.7,142.96,79691
SHIVM,2025-01-17,141.66,143.07,139.13,141.05,43545
SHIVM,2025-01-20,140.82,141.25,138.69,140.5,69561
SHIVM,2025-01-21,141.77,143.36,139.53,141.68,61276
SHIVM,2025-01-22,144.62,147.15,143.64,144.45,90722
SHIVM,2025-01-23,145.38,146.99,142.86,145.0,76841
UNL,2024-12-13,12926.96,13018.55,12878.32,12982.14,950
UNL,2024-12-16,13067.45,13233.04,13003.01,13107.43,779
UNL,2024-12-17,13585.56,13626.68,13339.19,13575.13,770
UNL,2024-12-18,13551.24,13591.97,13273.37,13506.11,1140
UNL,2024-12-19,13806.64,13882.04,13610.28,13759.31,758
UNL,2024-12-20,13701.99,13857.3,13588.34,13708.98,1039
UNL,2024-12-23,13708.14,13772.1,13546.87,13733.47,815
UNL,2024-12-24,13802.86,14043.4,13745.39,13766.16,1550
UNL,2024-12-25,13952.52,14132.71,13755.16,13938.47,1325
UNL,2024-12-26,13899.93,14033.96,13828.79,13906.1,990
UNL,2024-12-27,13639.1,13892.41,13406.63,13663.96,1186
UNL,2024-12-30,13801.02,13958.02,13624.55,13744.28,959
UNL,2024-12-31,14102.57,14343.43,13982.79,14124.71,1214
UNL,2025-01-01,14091.52,14166.18,14068.73,14148.18,1081
UNL,2025-01-02,14552.51,14586.78,14444.65,14537.5,1615
UNL,2025-01-03,14447.18,14492.6,14319.17,14436.26,1455
UNL,2025-01-06,14803.28,15053.59,14700.07,14817.15,1583
UNL,2025-01-07,14949.89,14998.21,14741.29,14931.45,913
UNL,2025-01-08,15333.98,15547.53,15172.27,15271.55,1008
UNL,2025-01-09,15397.22,15660.1,15244.18,15446.02,936
UNL,2025-01-10,15144.76,15170.29,14938.71,15127.12,1169
UNL,2025-01-13,15204.29,15528.67,14984.66,15258.01,845
UNL,2025-01-14,15142.55,15401.32,14979.52,15187.57,1262
UNL,2025-01-15,15534.01,15633.53,15372.13,15608.78,1503
UNL,2025-01-16,15654.59,15693.32,15456.53,15594.51,1596
UNL,2025-01-17,15822.0,16078.96,15573.16,15839.74,1617
UNL,2025-01-20,15330.36,15591.02,15192.56,15291.92,1068
UNL,2025-01-21,15091.99,15177.78,14840.52,15026.14,1392
UNL,2025-01-22,14852.86,15102.39,14598.49,14813.56,1486
UNL,2025-01-23,14835.3,14866.22,14631.03,14800.0,991
NHDL,2024-12-13,66.32,67.13,65.05,66.2,169079
NHDL,2024-12-16,66.84,67.38,65.89,66.52,250981
NHDL,2024-12-17,65.5,66.21,65.06,65.35,244092
NHDL,2024-12-18,66.04,66.67,65.28,66.07,259565
NHDL,2024-12-19,64.93,65.09,64.58,64.8,186060
NHDL,2024-12-20,65.34,66.31,64.63,65.63,246115
NHDL,2024-12-23,66.44,67.63,65.87,66.63,121657
NHDL,2024-12-24,66.84,67.49,65.65,66.52,184374
NHDL,2024-12-25,66.73,67.14,65.51,66.49,132915
NHDL,2024-12-26,65.73,66.8,65.07,65.86,147795
NHDL,2024-12-27,65.88,66.55,65.75,66.11,165265
NHDL,2024-12-30,67.05,67.67,65.73,66.73,248140
NHDL,2024-12-31,67.68,68.59,67.59,67.71,120986
NHDL,2025-01-01,67.94,69.11,67.04,68.21,141266
NHDL,2025-01-02,69.62,70.04,69.28,69.94,133726
NHDL,2025-01-03,70.26,71.08,69.51,70.29,117498
NHDL,2025-01-06,70.94,71.02,70.38,70.74,248467
NHDL,2025-01-07,69.48,70.22,68.79,69.52,172248
NHDL,2025-01-08,71.24,72.39,70.1,70.97,206398
NHDL,2025-01-09,70.1,71.32,69.15,69.8,181867
NHDL,2025-01-10,70.45,71.82,69.35,70.6,201070
NHDL,2025-01-13,69.63,70.18,68.86,69.78,264417
NHDL,2025-01-14,69.42,70.49,68.27,69.73,136763
NHDL,2025-01-15,69.99,70.72,69.04,70.04,161248
NHDL,2025-01-16,68.76,69.47,68.65,69.05,256239
NHDL,2025-01-17,69.32,70.17,69.14,69.43,114334
NHDL,2025-01-20,69.59,70.78,68.23,69.37,137810
NHDL,2025-01-21,69.88,70.59,68.32,69.56,152353
NHDL,2025-01-22,68.93,69.85,68.55,68.97,263907
NHDL,2025-01-23,67.86,68.69,67.25,68.0,174733
